id,timestamp,text,searchQuery,clean_content
1838202667182739773,2024-09-23 13:04:00+00:00,Bantu speed dong bapak/ibu. Ini kesempatan yg sangat luar biasa buat promosi in budaya Indonesia. Sekalian collab juga gak papa dah kerja sama gitu pasti mereka mau. Asal rundown nya jelas dan gak chaos pak. Butuh bodyguard juga pak kasian bodyguard mereka kewalahan,speed in Indonesia ,Bantu speed dong bapakibu Ini kesempatan yg sangat luar biasa buat promosi in budaya Indonesia Sekalian collab juga gak papa dah kerja sama gitu pasti mereka mau Asal rundown nya jelas dan gak chaos pak Butuh bodyguard juga pak kasian bodyguard mereka kewalahan
1838203668840993236,2024-09-23 13:08:00+00:00,Speed plays traditional drums in Indonesia 🔥🇮🇩,speed in Indonesia ,Speed plays traditional drums in Indonesia 
1838189396534923350,2024-09-23 12:11:00+00:00,the best memory in indonesia speed,speed in Indonesia ,the best memory in indonesia speed
1838180501158592625,2024-09-23 11:35:00+00:00,"THIS WEEKEND THERE IS MOTOGP EVENT IN MANDALIKA SPEED IN INDONESIA, PLEASE COME TO MANDALIKA LOMBOK",speed in Indonesia ,THIS WEEKEND THERE IS MOTOGP EVENT IN MANDALIKA SPEED IN INDONESIA PLEASE COME TO MANDALIKA LOMBOK
1838187477024268738,2024-09-23 12:03:00+00:00,"speed couldve be the entrance of irl stream in indonesia, he could be the tourist guide for kai cenat fanum duke rizz sigma skibidi maybe",speed in Indonesia ,speed couldve be the entrance of irl stream in indonesia he could be the tourist guide for kai cenat fanum duke rizz sigma skibidi maybe
1838104578220343484,2024-09-23 06:34:00+00:00,"Chat!!!!
He may visit Indonesia( Papua ) but not sure at this moment.
Please support speed in his Entire South East Asian Tour.",speed in Indonesia ,"Chat
He may visit Indonesia Papua  but not sure at this moment
Please support speed in his Entire South East Asian Tour"
1838101912396103744,2024-09-23 06:23:00+00:00,"Chat, don’t worry.🤘🏻

IShowSpeed will visit Indonesia(Papua) in Part 4 of his stream.💯

If you guys really care about Speed, don’t stream snipe him during his stream in Papua. 😭🙏

Let’s give him the space to enjoy his time and create great content!!!!!🙏

#IShowSpeed #Speed",speed in Indonesia ,"Chat dont worry

IShowSpeed will visit IndonesiaPapua in Part 4 of his stream

If you guys really care about Speed dont stream snipe him during his stream in Papua 

Lets give him the space to enjoy his time and create great content

IShowSpeed Speed"
1838180311290806377,2024-09-23 11:35:00+00:00,"Papua is isolated island in Indonesia, and that buzzer said not safe for everyone, but that places is sangat cantik , you must visited and stay safe speed.",speed in Indonesia ,Papua is isolated island in Indonesia and that buzzer said not safe for everyone but that places is sangat cantik  you must visited and stay safe speed
1838177102543069479,2024-09-23 11:22:00+00:00,no papua what speed means is papua in indonesia not papua new guinea bro,speed in Indonesia ,no papua what speed means is papua in indonesia not papua new guinea bro
1838164744093810811,2024-09-23 10:33:00+00:00,"Did your team also explain to Speed ​​how great Mr Mulyono aka Mr President is? That's why don't be sentiment. Just try tagging Mr Mulyono. Only in Indonesia has a president shown his concern by reading his people's tweets...
You wouldn't found another humble president like him!",speed in Indonesia ,"Did your team also explain to Speed how great Mr Mulyono aka Mr President is Thats why dont be sentiment Just try tagging Mr Mulyono Only in Indonesia has a president shown his concern by reading his peoples tweets
You wouldnt found another humble president like him"
1838154592938512599,2024-09-23 09:53:00+00:00,"Speed said if he wants to stream part 4 in Indonesia, he'll need a private jet (pj) ✈️. Who's willing to rent him one?

Jetpri di Indonesia kan banyak ya...👀

#Papua #IshowSpeed #Jet #Cambodia #Indonesia",speed in Indonesia ,"Speed said if he wants to stream part 4 in Indonesia hell need a private jet pj  Whos willing to rent him one

Jetpri di Indonesia kan banyak ya

Papua IshowSpeed Jet Cambodia Indonesia"
1838155380502991100,2024-09-23 09:56:00+00:00,Speed’s doppelgänger in Indonesia? The multiverse is real! 😂🌏,speed in Indonesia ,Speeds doppelgänger in Indonesia The multiverse is real 
1838152756135444496,2024-09-23 09:45:00+00:00,Speed says he can't stream again in Indonesia x.com/saeedkhann4466/status/…,speed in Indonesia ,Speed says he cant stream again in Indonesia xcomsaeedkhann4466status
1838142996853702726,2024-09-23 09:06:00+00:00,"When you want #Speed to slow down, stick him in the Ubud Monkey Forest in #Bali, #Indonesia 

#ishowspeed's #WonderfulJourney in #WonderfulIndonesia",speed in Indonesia ,"When you want Speed to slow down stick him in the Ubud Monkey Forest in Bali Indonesia 

ishowspeeds WonderfulJourney in WonderfulIndonesia"
1838146100060205366,2024-09-23 09:19:00+00:00,"Indonesia and malay have never found peace, they are always fighting😂 After that, they were annoyed because our guide was smarter in taking speed to a place that brought ori Indonesian culture😹",speed in Indonesia ,Indonesia and malay have never found peace they are always fighting After that they were annoyed because our guide was smarter in taking speed to a place that brought ori Indonesian culture
1838129309598601371,2024-09-23 08:12:00+00:00,"speed said there'll be part 3 irl stream in Philippines comin really soon. there's no information about going back to singapore, malaysia, vietnam, thailand and indonesia so far",speed in Indonesia ,speed said therell be part 3 irl stream in Philippines comin really soon theres no information about going back to singapore malaysia vietnam thailand and indonesia so far
1838015049568583831,2024-09-23 00:38:00+00:00,"Not all countries like that bro, indonesia literally one of the best country for speed (speed says it in his stream) he got the love, culture, fun, nami, 1 million views and some L crowds 😞 but still he is really happy in indonesia. thailand and philipine also good",speed in Indonesia ,Not all countries like that bro indonesia literally one of the best country for speed speed says it in his stream he got the love culture fun nami 1 million views and some L crowds  but still he is really happy in indonesia thailand and philipine also good
1838107630038106508,2024-09-23 06:46:00+00:00,"I’m seeing a lot of hate towards Indonesians from neighboring countries just because Speed was happy in Indonesia. Be glad he visited, as he had the option not to. The fans in Indonesia have every right to celebrate because Speed broke records there. That’s a fact. 🫡 #IShowSpeed #speed #indonesia",speed in Indonesia ,Im seeing a lot of hate towards Indonesians from neighboring countries just because Speed was happy in Indonesia Be glad he visited as he had the option not to The fans in Indonesia have every right to celebrate because Speed broke records there Thats a fact  IShowSpeed speed indonesia
1838121718214443419,2024-09-23 07:42:00+00:00,"vt.tiktok.com/ZS24xk9vE/

come to Indonesia again, especially Makassar city, there is Speed’s twin in that city🤣",speed in Indonesia ,"vttiktokcomZS24xk9vE

come to Indonesia again especially Makassar city there is Speeds twin in that city"
1838066205569286475,2024-09-23 04:01:00+00:00,"Wah, Speed baru saja explore Indonesia nih! Dari destinasi wisata sampai budaya lokal, pasti banyak yang bikin dia terpana 🤩 Siapa yang kemarin sempat ketemu sama dia?

Kocaknya, Speed sempat bilang ""Minggir lu miskin"" 😂 duh siapa ya yang ngajarin?

#SpeedInIndonesia #Roote",speed in Indonesia ,"Wah Speed baru saja explore Indonesia nih Dari destinasi wisata sampai budaya lokal pasti banyak yang bikin dia terpana  Siapa yang kemarin sempat ketemu sama dia

Kocaknya Speed sempat bilang Minggir lu miskin  duh siapa ya yang ngajarin

SpeedInIndonesia Roote"
1838065389189927079,2024-09-23 03:58:00+00:00,Speed plays traditional drums in Indonesia,speed in Indonesia ,Speed plays traditional drums in Indonesia
1838024116613607834,2024-09-23 01:14:00+00:00,We really want Speed in Indonesia back very soon.,speed in Indonesia ,We really want Speed in Indonesia back very soon
1838057505634828533,2024-09-23 03:27:00+00:00,"Very interesting and true because if you ask which country is the exact opposite of Speed's character, I'd say either Singapore or North Korea. Meanwhile Indonesia is closer to his character. And, as we see in the streams, we're probably much more chaotic than him, which says a lot.",speed in Indonesia ,Very interesting and true because if you ask which country is the exact opposite of Speeds character Id say either Singapore or North Korea Meanwhile Indonesia is closer to his character And as we see in the streams were probably much more chaotic than him which says a lot
1838019943549612362,2024-09-23 00:57:00+00:00,"Then what about KCIC, doesn't that stand for ""Indonesia China High Speed ​​​​Train""?

After all, if you can rely on yourselves to continue to develop, then why is your government begging foreign investors to invest in the IKN?",speed in Indonesia ,"Then what about KCIC doesnt that stand for Indonesia China High Speed Train

After all if you can rely on yourselves to continue to develop then why is your government begging foreign investors to invest in the IKN"
1837999606506094818,2024-09-22 23:37:00+00:00,Speed @ishowspeedsui you have to do dangdut dance in Indonesia next time.,speed in Indonesia ,Speed  you have to do dangdut dance in Indonesia next time
1837954385001041941,2024-09-22 20:37:00+00:00,"Jayapura city's airport, the biggest one in Papua is verry active, there's daily flight into and from major city in Indonesia where speed streamed. i think its not just about ticket booking problem. just wild guessing tho.",speed in Indonesia ,Jayapura citys airport the biggest one in Papua is verry active theres daily flight into and from major city in Indonesia where speed streamed i think its not just about ticket booking problem just wild guessing tho
1837906788253159849,2024-09-22 17:28:00+00:00,our traditional cloth is baju melayu and baju kurung..who even claiming? everyone know batik from indonesia. the driver mean batik that speed wearing that day is made in malaysia..we used batik as a daily to actually..we call as kain batik no one claiming girl chill mehh,speed in Indonesia ,our traditional cloth is baju melayu and baju kurungwho even claiming everyone know batik from indonesia the driver mean batik that speed wearing that day is made in malaysiawe used batik as a daily to actuallywe call as kain batik no one claiming girl chill mehh
1837900660790243367,2024-09-22 17:03:00+00:00,"i would love for speed to be in more parts in indonesia but i lowkey agree with this
especially after #that incident",speed in Indonesia ,"i would love for speed to be in more parts in indonesia but i lowkey agree with this
especially after that incident"
1837877627543343362,2024-09-22 15:32:00+00:00,"Jadi nya speed mau kemana? Tadi gw liat stream nya bentar judulnya ""irl live in Malaysia to Singapore"", balik ke Indonesia lagi kah?😂",speed in Indonesia ,Jadi nya speed mau kemana Tadi gw liat stream nya bentar judulnya irl live in Malaysia to Singapore balik ke Indonesia lagi kah
1837889939582951825,2024-09-22 16:21:00+00:00,"Don't forget, @yourbae he had just returned from a tour from Japan when Speed ​​arrived in Indonesia. maybe he's still jetlagged, but he can prepare everything in 1 day",speed in Indonesia ,Dont forget  he had just returned from a tour from Japan when Speed arrived in Indonesia maybe hes still jetlagged but he can prepare everything in 1 day
1837883985235792300,2024-09-22 15:57:00+00:00,But i still like bit embraced to see T mode when speed want to doing what he need in her livestreaming for some moment they not make speed walking free so its still make other people in Indonesia instead they blame each other,speed in Indonesia ,But i still like bit embraced to see T mode when speed want to doing what he need in her livestreaming for some moment they not make speed walking free so its still make other people in Indonesia instead they blame each other
1837886893427773538,2024-09-22 16:09:00+00:00,Speed is currently enjoying his life at fullest in Indonesia,speed in Indonesia ,Speed is currently enjoying his life at fullest in Indonesia
1837870336186241529,2024-09-22 15:03:00+00:00,speed in indonesia: minggir lu miskin😭 i died hdhhdhgdhdh,speed in Indonesia ,speed in indonesia minggir lu miskin i died hdhhdhgdhdh
1837877070078046602,2024-09-22 15:30:00+00:00,"Hhh agree with y'all bro Indonesia far better success, but i think Indonesia and Singapore just two different things, the rule in Singapore is clearly strict so speed can't even record the video there, so i think this all need good preparation but i appreciate it ur all opinion.",speed in Indonesia ,Hhh agree with yall bro Indonesia far better success but i think Indonesia and Singapore just two different things the rule in Singapore is clearly strict so speed cant even record the video there so i think this all need good preparation but i appreciate it ur all opinion
1837862647041032247,2024-09-22 14:32:00+00:00,Speed has got every age group fans in Indonesia just wow you deserve buddy 💥,speed in Indonesia ,Speed has got every age group fans in Indonesia just wow you deserve buddy 
1837827322202017962,2024-09-22 12:12:00+00:00,"Batam City In Indonesia also 30min away from singapore speed, pls do it",speed in Indonesia ,Batam City In Indonesia also 30min away from singapore speed pls do it
1837833826657055225,2024-09-22 12:38:00+00:00,"A Different angle showing the Indonesian fans chasing Speed in Indonesia 🇮🇩

looks like a zombie apocalypse 😭 #iShowSpeed #Speed",speed in Indonesia ,"A Different angle showing the Indonesian fans chasing Speed in Indonesia 

looks like a zombie apocalypse  iShowSpeed Speed"
1837855638044479761,2024-09-22 14:05:00+00:00,Why does it have to be the rich crappy people entertaining Speed in Malaysia and not the culture like in Indonesia and Philippines?,speed in Indonesia ,Why does it have to be the rich crappy people entertaining Speed in Malaysia and not the culture like in Indonesia and Philippines
1837844105952743439,2024-09-22 13:19:00+00:00,"Yesterday I saw a tweet that when Speed in Singapore, it will become most viewers beyond Indonesia. And now the streaming take down

I want to know his reaction right now 😂",speed in Indonesia ,"Yesterday I saw a tweet that when Speed in Singapore it will become most viewers beyond Indonesia And now the streaming take down

I want to know his reaction right now "
1837819304030753068,2024-09-22 11:40:00+00:00,"setelah nonton stream full di jogja, kasian sih harusnya kasih space buat speed explore BUKANNYA LU YG CAPER MAU KESOROT KAMERA WARGA KAMPUNGAN TOLOL. ah man @ronaldobetter07 im sorry for ur last trip in indonesia. it was a big L trip for stream. Yogyakarta why?? :(",speed in Indonesia ,setelah nonton stream full di jogja kasian sih harusnya kasih space buat speed explore BUKANNYA LU YG CAPER MAU KESOROT KAMERA WARGA KAMPUNGAN TOLOL ah man  im sorry for ur last trip in indonesia it was a big L trip for stream Yogyakarta why 
1837820791507111989,2024-09-22 11:46:00+00:00,Speed learnt new words to stop the crowd in Indonesia 😭😭,speed in Indonesia ,Speed learnt new words to stop the crowd in Indonesia 
1837805880538169408,2024-09-22 10:47:00+00:00,"This nigga never learn after chaos in Jogja you racist to Papua and comment to speed go next country, after Singapore chaos you yapping again to speed back to Indonesia",speed in Indonesia ,This nigga never learn after chaos in Jogja you racist to Papua and comment to speed go next country after Singapore chaos you yapping again to speed back to Indonesia
1837804662734704978,2024-09-22 10:42:00+00:00,"You know speed, if you in singapore, you are very close to 2 country, indonesia and malaysia.",speed in Indonesia ,You know speed if you in singapore you are very close to 2 country indonesia and malaysia
1837785009207611790,2024-09-22 09:24:00+00:00,Singapore government are aware of speed zombies fans like in Malaysia and Indonesia.Small twitch streamers still can do livestream in singapore.There are big events such as  F1.They dont want public chaos and disruption.Speed cant livestream in fear of the crowd he will gather.,speed in Indonesia ,Singapore government are aware of speed zombies fans like in Malaysia and IndonesiaSmall twitch streamers still can do livestream in singaporeThere are big events such as  F1They dont want public chaos and disruptionSpeed cant livestream in fear of the crowd he will gather
1837786951443009821,2024-09-22 09:32:00+00:00,"Dompet kanvas pria, made in Indonesia.

Minggir lo miskin speed tawuran kali bekasi nikmir lolly

👇👇👇👇👇
s.shopee.co.id/g7UaauuLA",speed in Indonesia ,"Dompet kanvas pria made in Indonesia

Minggir lo miskin speed tawuran kali bekasi nikmir lolly


sshopeecoidg7UaauuLA"
1837789094459724103,2024-09-22 09:40:00+00:00,"""batik is originally from M""

speed in Yogyakarta, Indonesia:
 membatik abangku 🔥🔥",speed in Indonesia ,"batik is originally from M

speed in Yogyakarta Indonesia
 membatik abangku "
1837785162152923236,2024-09-22 09:25:00+00:00,What Speed did in the last 4 days during his trip in Indonesia have a lot more impacts on Indonesia’s tourism exposure compared to whatever Kemenparekraf has been doing in the last 5 years,speed in Indonesia ,What Speed did in the last 4 days during his trip in Indonesia have a lot more impacts on Indonesias tourism exposure compared to whatever Kemenparekraf has been doing in the last 5 years
1837784215686881546,2024-09-22 09:21:00+00:00,nahhh i think this shi was just a reason from speed he aint going to papua but will be doing it later on and do shi in other country then indonesia again,speed in Indonesia ,nahhh i think this shi was just a reason from speed he aint going to papua but will be doing it later on and do shi in other country then indonesia again
1837773732380922270,2024-09-22 08:39:00+00:00,DAWG MY PARENTS ARE TALKING ABOUT ISHOWSPEED AND THEY'RE PUSHING 50. SPEED REALLY IS INFLUENCIAL IN INDONESIA,speed in Indonesia ,DAWG MY PARENTS ARE TALKING ABOUT ISHOWSPEED AND THEYRE PUSHING 50 SPEED REALLY IS INFLUENCIAL IN INDONESIA
1837776410431443216,2024-09-22 08:50:00+00:00,"for people who skip everything about el kecepatan  aka speed in indonesia, here we go:

inews.id/lifestyle/seleb/30-…",speed in Indonesia ,"for people who skip everything about el kecepatan  aka speed in indonesia here we go

inewsidlifestyleseleb30"
1837773391799243053,2024-09-22 08:38:00+00:00,"This is not just about Indonesia, Speed ​​has fans all over the world. Don't make Speed ​​uncomfortable with fans from Indonesia, let Speed ​​visit other countries in peace",speed in Indonesia ,This is not just about Indonesia Speed has fans all over the world Dont make Speed uncomfortable with fans from Indonesia let Speed visit other countries in peace
1837766701653598227,2024-09-22 08:11:00+00:00,Indonesia really wins Speed to stay in the country longer than Malaysia. Kudos to teman2 di negara seberang,speed in Indonesia ,Indonesia really wins Speed to stay in the country longer than Malaysia Kudos to teman2 di negara seberang
1837748318912274776,2024-09-22 06:58:00+00:00,"this Indonesian ppl in this com been talking like speed has to stay there forever.

bruh that's okay y'all is a but let speed go to other country like he said, South east Asia not just Indonesia broo for fuck sake, ENOUGH! this shi is a South east Asia tour not Indonesia Tour!",speed in Indonesia ,"this Indonesian ppl in this com been talking like speed has to stay there forever

bruh thats okay yall is a but let speed go to other country like he said South east Asia not just Indonesia broo for fuck sake ENOUGH this shi is a South east Asia tour not Indonesia Tour"
1837722321915990027,2024-09-22 05:15:00+00:00,Speed ​​can actually get 2m viewers in Indonesia very easily But because the place where speed goes the people are very noisy. We as Indonesians also do not enjoy IRL speed. Hopefully you will come back to Indonesia speed,speed in Indonesia ,Speed can actually get 2m viewers in Indonesia very easily But because the place where speed goes the people are very noisy We as Indonesians also do not enjoy IRL speed Hopefully you will come back to Indonesia speed
1837702849134055940,2024-09-22 03:57:00+00:00,Speed ​​can actually get 2m in Indonesia. But unfortunately the people are not conducive so we who come from INDONESIA do not enjoy IRL speed,speed in Indonesia ,Speed can actually get 2m in Indonesia But unfortunately the people are not conducive so we who come from INDONESIA do not enjoy IRL speed
1837765813392073079,2024-09-22 08:08:00+00:00,"I'm glad Speed actually learning their culture in Indonesia, a lot of them.

Now the whole world know Malaysia's only culture is car drifting lol",speed in Indonesia ,"Im glad Speed actually learning their culture in Indonesia a lot of them

Now the whole world know Malaysias only culture is car drifting lol"
1837738897146552717,2024-09-22 06:21:00+00:00,"SPEED NOW LANDS IN SINGAPORE AFTER YESTERDAY'S CHAOS IN L YOGYAKARTA, INDONESIA

LETS GO SINGAPORE🇸🇬",speed in Indonesia ,"SPEED NOW LANDS IN SINGAPORE AFTER YESTERDAYS CHAOS IN L YOGYAKARTA INDONESIA

LETS GO SINGAPORE"
1837745978155188595,2024-09-22 06:49:00+00:00,Ishow Speed in Indonesia be like :,speed in Indonesia ,Ishow Speed in Indonesia be like 
1837746401645920682,2024-09-22 06:51:00+00:00,"awkwkwkw papua nggak jadi, yogya still be the most L city in speed indonesia stream",speed in Indonesia ,awkwkwkw papua nggak jadi yogya still be the most L city in speed indonesia stream
1837715392925782311,2024-09-22 04:47:00+00:00,"You did your best 
As an Indonesian I'm sorry for what happened to you,Rudiger and speed in Indonesia. 
Back there they were acting like animals 
Hell even more feral than animals 
They were like zombies who crash anything in their way just for one guy
So again I'm very sorry",speed in Indonesia ,"You did your best 
As an Indonesian Im sorry for what happened to youRudiger and speed in Indonesia 
Back there they were acting like animals 
Hell even more feral than animals 
They were like zombies who crash anything in their way just for one guy
So again Im very sorry"
1837735137586319721,2024-09-22 06:06:00+00:00,idk why but at first i thought speed's alt tweeted this in indonesia,speed in Indonesia ,idk why but at first i thought speeds alt tweeted this in indonesia
1837752205564432436,2024-09-22 07:14:00+00:00,"Who here doesn't know IShowSpeed?

IShowSpeed, a Youtuber with over 30 million subscribers, went viral when he arrived in Indonesia.

#TempoEnglish #IShowSpeed #Speed",speed in Indonesia ,"Who here doesnt know IShowSpeed

IShowSpeed a Youtuber with over 30 million subscribers went viral when he arrived in Indonesia

TempoEnglish IShowSpeed Speed"
1837689589076754534,2024-09-22 03:05:00+00:00,"we laughed too.  fact, the Yogyakarta area has one of the smallest Upah in Indonesia, so speed is also correct and people on stream speed are very annoying. do you want to say ""minggir lu miskin"" to people on stream speed? Please, go ahead. we laugh together",speed in Indonesia ,we laughed too  fact the Yogyakarta area has one of the smallest Upah in Indonesia so speed is also correct and people on stream speed are very annoying do you want to say minggir lu miskin to people on stream speed Please go ahead we laugh together
1837679857461088313,2024-09-22 02:26:00+00:00,"The funny part is, they are overly proud, saying that Speed has introduced their culture to the world, and people around the world are seeing it. But little do they know, the ones watching Speed’s stream while he was in Indonesia were their own people themselves😭😭😭",speed in Indonesia ,The funny part is they are overly proud saying that Speed has introduced their culture to the world and people around the world are seeing it But little do they know the ones watching Speeds stream while he was in Indonesia were their own people themselves
1837677885618114686,2024-09-22 02:18:00+00:00,"enough for indonesia for speed.
i hope this is last day in indonesia. the fans is crazy and they not listen to you.

W country, L crowd",speed in Indonesia ,"enough for indonesia for speed
i hope this is last day in indonesia the fans is crazy and they not listen to you

W country L crowd"
1837699092140761454,2024-09-22 03:43:00+00:00,"man who the fuck planned out speed's itinerary in the philippines, he looks like he's having a great time in indonesia meanwhile over here it was just day 1: get mobbed and harassed in manila, day 2: wander around lost and confused in manny pacquiao's stupid mansion",speed in Indonesia ,man who the fuck planned out speeds itinerary in the philippines he looks like hes having a great time in indonesia meanwhile over here it was just day 1 get mobbed and harassed in manila day 2 wander around lost and confused in manny pacquiaos stupid mansion
1837676592627438054,2024-09-22 02:13:00+00:00,Seeing the angry reactions of Malaysia people that Speed having a blast enjoying Indonesia massive culture. (Malaysia fans didn't promote anything and just crowd him for no reason in KL),speed in Indonesia ,Seeing the angry reactions of Malaysia people that Speed having a blast enjoying Indonesia massive culture Malaysia fans didnt promote anything and just crowd him for no reason in KL
1837674167724069370,2024-09-22 02:03:00+00:00,"yupp, but speed are doing the ASEAN tour on java island which is different island from where i'm living (there's 5 different islands in Indonesia)

can't meet him personally but i'm glad to watch him streaming and having blast with his visit to Indonesia :3c",speed in Indonesia ,"yupp but speed are doing the ASEAN tour on java island which is different island from where im living theres 5 different islands in Indonesia

cant meet him personally but im glad to watch him streaming and having blast with his visit to Indonesia 3c"
1837667802624242091,2024-09-22 01:38:00+00:00,"Speed has some craziest experience in Indonesia, they've filled his heart with so much love!

 ️",speed in Indonesia ,"Speed has some craziest experience in Indonesia theyve filled his heart with so much love

 "
1837666357057658994,2024-09-22 01:32:00+00:00,Speed is in Indonesia omg,speed in Indonesia ,Speed is in Indonesia omg
1837657028321214876,2024-09-22 00:55:00+00:00,"“It’s the best country if y’all could just chill out…”
Speed explained Indonesia in one sentence",speed in Indonesia ,"Its the best country if yall could just chill out
Speed explained Indonesia in one sentence"
1837642710397997287,2024-09-21 23:58:00+00:00,"If you guys don't know:
When speed in irl livestream in indonesia he met a fellow indonesia toys collector name medy renaldy, he is the only one that have the ronaldo toys and he want to gave it to speed so he text speed and sent a pictures",speed in Indonesia ,"If you guys dont know
When speed in irl livestream in indonesia he met a fellow indonesia toys collector name medy renaldy he is the only one that have the ronaldo toys and he want to gave it to speed so he text speed and sent a pictures"
1837637086683582701,2024-09-21 23:36:00+00:00,"@SpeedUpdates1 Crying for reaching 1m viewers in Indonesia. 

We so proud of you speed. 
#speed",speed in Indonesia ," Crying for reaching 1m viewers in Indonesia 

We so proud of you speed 
speed"
1837634617865916766,2024-09-21 23:26:00+00:00,Speed in Indonesia be like:,speed in Indonesia ,Speed in Indonesia be like
1837602273222095243,2024-09-21 21:18:00+00:00,"Speed in Papua and balling would be a fckin W content 🔥🔥🔥🥶🥶🥶

Bro just got auto-cancelled to visit the one of the unique teritorry of Indonesia
@ishowspeedsui",speed in Indonesia ,"Speed in Papua and balling would be a fckin W content 

Bro just got autocancelled to visit the one of the unique teritorry of Indonesia
"
1837575277440094228,2024-09-21 19:31:00+00:00,It’s actually been a lot of fun seeing Speed travel around the world and experiencing new different shit. I think the earliest place I saw of him was in Italy or something. Seeing him in Indonesia now is crazy.,speed in Indonesia ,Its actually been a lot of fun seeing Speed travel around the world and experiencing new different shit I think the earliest place I saw of him was in Italy or something Seeing him in Indonesia now is crazy
1837537424945434831,2024-09-21 17:00:00+00:00,"Speed now officially ranks as the biggest English-language real-life streamer of all time thanks to the 1 million viewers he gained while live in Jakarta, Indonesia🇮🇩

This achievement not only marks a new personal best for IShowSpeed but also makes him the most popular English streamer across all platforms

Previously ranked eighth, she has now claimed the top spot. His streams from Indonesia allowed him to surpass the historical record held by LazarBeam, a popular Fortnite streamer from Australia, with nearly 100,000 concurrent viewers. LazarBeam had held that record for over four years

Next streaming in papua will be banger

streamscharts.com/news/ishow…",speed in Indonesia ,"Speed now officially ranks as the biggest Englishlanguage reallife streamer of all time thanks to the 1 million viewers he gained while live in Jakarta Indonesia

This achievement not only marks a new personal best for IShowSpeed but also makes him the most popular English streamer across all platforms

Previously ranked eighth she has now claimed the top spot His streams from Indonesia allowed him to surpass the historical record held by LazarBeam a popular Fortnite streamer from Australia with nearly 100000 concurrent viewers LazarBeam had held that record for over four years

Next streaming in papua will be banger

streamschartscomnewsishow"
1837586647879209340,2024-09-21 20:16:00+00:00,"can someone sample speed saying ""TURN ME UP INDONESIA"" in a brazillian funk song",speed in Indonesia ,can someone sample speed saying TURN ME UP INDONESIA in a brazillian funk song
1837567374779994307,2024-09-21 18:59:00+00:00,"Gausah digubris bang, lu urus sendiri aja, kalau ada campur tangan pemerintahan udah pasti ranahnya politik dan itu bikin gaseru. GG bang arap, and thank you for bringing speed to Indonesia, we are proud and believe in you",speed in Indonesia ,Gausah digubris bang lu urus sendiri aja kalau ada campur tangan pemerintahan udah pasti ranahnya politik dan itu bikin gaseru GG bang arap and thank you for bringing speed to Indonesia we are proud and believe in you
1837554711538655299,2024-09-21 18:09:00+00:00,These memes of speed in Indonesia gotta stop 😭,speed in Indonesia ,These memes of speed in Indonesia gotta stop 
1837560288457249268,2024-09-21 18:31:00+00:00,They already recreating how speed lives bee in Indonesia 🇮🇩 😭,speed in Indonesia ,They already recreating how speed lives bee in Indonesia  
1837554144439410768,2024-09-21 18:07:00+00:00,"The guy named Speed boleh bagi gaji ke? Sampai kena invest untuk topic: dia lebih suka tour in Malaysia or Indonesia? whatever man. If you love Indonesia, go. If you love Malaysia, go. Masing2 lebih kurg je budayanya, cuma ada la lebih sikit sana, lebih sikit sini. Dilarang over",speed in Indonesia ,The guy named Speed boleh bagi gaji ke Sampai kena invest untuk topic dia lebih suka tour in Malaysia or Indonesia whatever man If you love Indonesia go If you love Malaysia go Masing2 lebih kurg je budayanya cuma ada la lebih sikit sana lebih sikit sini Dilarang over
1837558251699032359,2024-09-21 18:23:00+00:00,speed is doing what the ministry of tourism havent been able to do for Indonesia in YEARS! everybody say thank you speed!,speed in Indonesia ,speed is doing what the ministry of tourism havent been able to do for Indonesia in YEARS everybody say thank you speed
1837556277549191176,2024-09-21 18:15:00+00:00,Speed gon love n hate for Indonesia fast like yall in everyday basis.,speed in Indonesia ,Speed gon love n hate for Indonesia fast like yall in everyday basis
1837547994184339786,2024-09-21 17:42:00+00:00,speed learning bahasa indonesia wasnt in my 2024 bingo card,speed in Indonesia ,speed learning bahasa indonesia wasnt in my 2024 bingo card
1837561819541787030,2024-09-21 18:37:00+00:00,"I’d say most of speed fan in Indonesia majority is coming from teens, which mostly are haven’t fully developed in terms of physical appearance. That’s why beauty market in Indonesia is still significantly growing because the awareness of skincare is started pretty late",speed in Indonesia ,Id say most of speed fan in Indonesia majority is coming from teens which mostly are havent fully developed in terms of physical appearance Thats why beauty market in Indonesia is still significantly growing because the awareness of skincare is started pretty late
1837559824474951702,2024-09-21 18:29:00+00:00,SPEED LEARNING BAHASA INDONESIA WAS NOT IN MY 2024 LIST,speed in Indonesia ,SPEED LEARNING BAHASA INDONESIA WAS NOT IN MY 2024 LIST
1837544406083399932,2024-09-21 17:28:00+00:00,"So Big L for unhinged crowd in Jogja city
Sumpah norak banget, rusuh ga bisa dibendung, kebelet di notice speed, fomo,,tambahin deh dari kalian...
Sumpah di bikin chaos si speed apalagi diliat 1 dunia kelakuan npc2 ini..

Last chapter in Indonesia 
thank you for coming ishowspeed",speed in Indonesia ,"So Big L for unhinged crowd in Jogja city
Sumpah norak banget rusuh ga bisa dibendung kebelet di notice speed fomotambahin deh dari kalian
Sumpah di bikin chaos si speed apalagi diliat 1 dunia kelakuan npc2 ini

Last chapter in Indonesia 
thank you for coming ishowspeed"
1837546279775395845,2024-09-21 17:35:00+00:00,Why speed stream in india bro i thought he was in indonesia,speed in Indonesia ,Why speed stream in india bro i thought he was in indonesia
